user_id,website_area
10409,Products 
10409,MS Office Info
10409,Support Desktop
10409,End User Produced View
10410,Free Downloads
10410,Internet Explorer
10410,Microsoft.com Search
10411,Support Desktop
10412,Windows Family of OSs
10412,MS Office
10412,FrontPage
10413,FrontPage
10414,Windows95 Support
10414,Exchange Support
10414,Free Downloads
10414,Support Desktop
10414,isapi
10414,Internet Explorer
10415,Free Downloads
10415,MS Word News
10415,Products 
10415,MS Word
10415,isapi
10416,Windows NT Server
10416,Windows Family of OSs
10416,Products 
10416,isapi
10416,Windows NT Workstation
10417,Free Downloads
10417,Internet Explorer
10418,Visual Fox Pro Support
10418,Microsoft.com Search
10419,Microsoft.com Search
10420,Internet Explorer
10421,promo
10422,Corporation Information
10422,Free Downloads
10422,Windows CE
10422,N. American Automap
10423,Taiwan
10423,Microsoft.com Search
10424,Free Downloads
10424,Internet Explorer
10425,Internet Explorer
10426,Free Downloads
10427,Internet Explorer
10428,Corporate Desktop Evaluation
10428,MS Office Info
10429,Microsoft Solution Providers
10429,regwiz
10429,Windows95 Support
10429,Support Desktop
10429,isapi
10430,Microsoft.com Search
10431,Free Downloads
10431,Internet Explorer
10432,Web Site Builder's Gallery
10432,Internet Site Construction for Developers
10433,Free Downloads
10433,Windows Family of OSs
10433,SP Referral (ART)
10433,Products 
10433,Support Desktop
10433,End User Produced View
10434,Internet Information Server
10434,Microsoft.com Search
10434,Free Downloads
10434,IE Support
10434,SiteBuilder Network Membership
10434,Internet Service Providers
10434,Internet Site Construction for Developers
10434,Internet Explorer
10435,Free Downloads
10435,International IE content
10435,Internet Information Server
10436,Windows NT Server
10436,Windows Family of OSs
10436,Microsoft.com Search
10437,Free Downloads
10437,MS Schedule+ News
10437,MS Word News
10438,Microsoft Financial Forum
10439,Free Downloads
10439,NetMeeting
10439,Internet Explorer
10440,Free Downloads
10441,MS Office Info
10441,Office Free Stuff
10441,Microsoft.com Search
10442,End User Produced View
10443,Microsoft.com Search
10444,Web Site Builder's Gallery
10444,Internet Site Construction for Developers
10445,Microsoft.com Search
10446,Free Downloads
10446,NetShow
10446,Developer Network
10446,Products 
10446,Microsoft.com Search
10446,Internet Explorer
10446,N. American Automap
10447,Games
10448,Free Downloads
10448,Internet Explorer
10449,Windows NT Server
10449,Products 
10449,Microsoft.com Search
10450,Free Downloads
10450,Internet Explorer
10451,Clip Gallery Live
10452,Exchange Support
10452,Windows95 Support
10452,Free Downloads
10452,Windows Family of OSs
10452,IE Support
10452,Support Desktop
10453,Windows Family of OSs
10454,Exchange Support
10454,MS Proxy Server
10454,Exchange
10454,Corporate Desktop Evaluation
10454,MS Office Development
10454,MS Office Info
10454,Internet Service Providers
10454,OutLook
10454,Knowledge Base
10454,Internet Explorer
10454,SQL Server
10454,IT Technical Information
10454,Developer Network
10454,SP Referral (ART)
10454,Products 
10454,isapi
10454,Office Free Stuff
10454,regwiz
10454,Windows NT Server
10454,Office Reference
10454,BackOffice
10454,Support Desktop
10455,Games
10456,Developer Network
10456,Microsoft Press
10456,Jakarta
10456,Visual C
10457,regwiz
10457,Free Downloads
10457,MS Excel
10457,Windows Family of OSs
10457,MS Office Development
10457,Office Free Stuff
10457,Microsoft.com Search
10458,Windows95 Support
10458,Support Desktop
10458,Knowledge Base
10458,isapi
10459,Java Strategy and Info
10459,Internet Site Construction for Developers
10459,Products 
10459,Visual FoxPro
10459,Visual Studio
10459,Visual C
10460,Access Development
10461,Web Site Builder's Gallery
10462,Web Site Builder's Gallery
10462,ActiveX Technology Development
10462,Products 
10462,Internet Information Server
10462,FrontPage
10462,Microsoft.com Search
10462,Free Downloads
10462,Windows NT Server
10462,Windows Family of OSs
10462,SiteBuilder Network Membership
10462,Internet Site Construction for Developers
10462,Developer Workshop
10463,Web Site Builder's Gallery
10463,Visual Basic
10463,Products 
10463,Music Producer
10463,Jakarta
10464,Free Downloads
10464,Internet Explorer
10464,isapi
10465,IT Technical Information
10465,SP Referral (ART)
10465,isapi
10466,Windows 95
10466,Java Strategy and Info
10466,Windows Family of OSs
10466,Internet Site Construction for Developers
10466,Products 
10466,Jakarta
10466,Microsoft.com Search
10467,Free Downloads
10467,Products 
10467,Internet Explorer
10468,Microsoft Solution Providers
10468,Channel Resources
10469,End User Produced View
10470,ActiveX Technology Development
10470,Internet Explorer
10471,Access Development
10471,MS Access
10471,Intranet Strategy
10471,Office Free Stuff
10471,Microsoft.com Search
10471,Advanced Data Connector
10471,regwiz
10471,SiteBuilder Network Membership
10471,MS Office Development
10471,Internet Site Construction for Developers
10471,Outlook Development
10471,MS Office Info
10471,Knowledge Base
10471,Developer Workshop
10472,Microsoft.com Search
10473,Visual Basic
10473,Free Downloads
10473,IE Support
10473,Internet Information Server News
10473,Support Desktop
10473,Internet Explorer
10473,isapi
10474,Microsoft.com Search
10475,Internet Explorer
10476,Microsoft.com Search
10477,Microsoft.com Search
10478,Corporate Desktop Evaluation
10479,NT Workstation Support
10479,Products 
10479,isapi
10479,NT Server Support
10479,Windows NT Workstation
10479,Free Downloads
10479,Windows NT Server
10479,MS Word News
10479,Knowledge Base
10479,Support Desktop
10480,Taiwan
10481,Internet Site Construction for Developers
10482,MS PowerPoint Support
10483,Windows Family of OSs
10483,Microsoft.com Search
10484,Free Downloads
10484,Internet Explorer
10485,Australia
10486,Russia
10486,Support Desktop
10486,Windows NT Workstation
10487,Free Downloads
10487,MS Excel
10487,MS Office
10487,isapi
10488,Microsoft.com Search
10489,isapi
10490,Exchange
10490,SP Referral (ART)
10490,Connecting Small Business
10490,Microsoft.com Search
10490,isapi
10491,Windows NT Server
10492,Web Site Builder's Gallery
10493,SP Referral (ART)
10493,Support Desktop
10494,Internet Site Construction for Developers
10494,Internet Explorer
10494,Microsoft.com Search
10495,Free Downloads
10495,Products 
10495,Internet Explorer
10495,Microsoft.com Search
10496,Web Site Builder's Gallery
10497,regwiz
10498,Web Site Builder's Gallery
10498,SP Referral (ART)
10498,ActiveX Technology Development
10498,Internet Site Construction for Developers
10498,Developer Workshop
10499,Web Site Builder's Gallery
10500,Free Downloads
10500,Internet Development
10500,International IE content
10500,ActiveX Technology Development
10500,Developer Workshop
10500,Latin America Region
10500,Venezuela
10501,Microsoft.com Search
10502,Internet Site Construction for Developers
10503,Free Downloads
10503,SiteBuilder Network Membership
10503,Internet Site Construction for Developers
10503,Jakarta
10504,Free Downloads
10504,Web Site Builder's Gallery
10504,Czech Republic
10504,Windows Family of OSs
10504,International IE content
10504,Internet Site Construction for Developers
10504,Support Desktop
10505,Free Downloads
10505,Support Desktop
10505,Knowledge Base
10505,isapi
10506,Free Downloads
10506,Products 
10506,MS Publisher
10506,isapi
10506,MS PowerPoint News
10506,MS PowerPoint
10507,Products 
10508,SP Referral (ART)
10508,Products 
10508,Games
10508,Microsoft.com Search
10509,Free Downloads
10509,SQL Server
10509,Internet Development
10509,Internet Explorer
10509,isapi
10510,Connecting Small Business
10511,regwiz
10511,Free Downloads
10511,Support Desktop
10511,isapi
10512,Free Downloads
10512,Windows95 Support
10512,Windows Family of OSs
10512,isapi
10513,IE Support
10513,Support Desktop
10513,isapi
10514,International IE content
10515,FrontPage
10516,MS Office Info
10517,MS Office Info
10517,Office Free Stuff
10518,Internet Explorer
10518,Microsoft.com Search
10519,Microsoft.com Search
10520,regwiz
10520,MS Office Development
10520,MS Office Info
10520,Office Free Stuff
10521,Internet Site Construction for Developers
10521,Developer Workshop
10522,IT Technical Information
10522,Products 
10522,isapi
10522,Free Downloads
10522,Windows95 Support
10522,Windows Family of OSs
10522,Microsoft Magazine
10522,Support Desktop
10523,NetMeeting
10523,Sweden
10523,Microsoft.com Search
10523,Free Downloads
10523,Windows95 Support
10523,Windows Family of OSs
10523,SiteBuilder Network Membership
10523,Internet Site Construction for Developers
10523,Support Desktop
10523,Knowledge Base
10523,Internet Explorer
10524,FrontPage
10524,Microsoft.com Search
10525,International IE content
10526,Windows Family of OSs
10527,Knowledge Base
10527,Support Desktop
10527,isapi
10528,Windows95 Support
10528,Windows 95
10528,Windows Family of OSs
10528,Products 
10528,isapi
10529,Microsoft.com Search
10530,Microsoft.com Search
10531,MS Office
10531,Microsoft.com Search
10532,Internet Explorer
10533,Free Downloads
10534,Free Downloads
10534,sports
10534,MS Office Info
10534,Games
10534,Office Free Stuff
10535,Russia
10536,Free Downloads
10536,Windows 95
10536,Windows Family of OSs
10536,Microsoft.com Search
10536,Internet Explorer
10537,Free Downloads
10537,Internet Explorer
10538,NT Workstation Support
10538,Knowledge Base
10538,isapi
10538,NT Server Support
10538,France
10539,Products 
10539,MS Office Info
10540,Clip Gallery Live
10540,Web Site Builder's Gallery
10541,regwiz
10541,Free Downloads
10541,Products 
10541,Internet Explorer
10542,Free Downloads
10542,Internet Explorer
10543,Microsoft.com Search
10544,Windows 95
10544,Windows Family of OSs
10544,Knowledge Base
10545,Free Downloads
10545,Internet Development
10545,Developer Workshop
10545,Internet Explorer
10545,OLE Development
10546,Microsoft Financial Forum
10547,Free Downloads
10547,Windows 95
10547,Windows Family of OSs
10547,Internet Explorer
10547,Microsoft.com Search
10548,Internet Explorer
10549,Free Downloads
10549,Windows 95
10549,Windows Family of OSs
10549,Support Desktop
10549,Microsoft.com Search
10550,Taiwan
10551,Free Downloads
10551,NetMeeting
10551,Windows NT Server
10551,Internet Explorer
10551,Microsoft.com Search
10552,Products 
10552,End User Produced View
10553,Free Downloads
10553,Windows Family of OSs
10553,Internet Service Providers
10553,Products 
10553,Internet Explorer
10554,Internet Explorer
10555,Games
10555,Microsoft.com Search
10556,Windows 95
10556,Windows Family of OSs
10556,Products 
10556,Microsoft.com Search
10557,Support Desktop
10557,Microsoft.com Search
10558,Free Downloads
10558,SQL Server
10558,isapi
10559,Microsoft Press
10560,Free Downloads
10560,Windows95 Support
10560,IE Support
10560,Windows Family of OSs
10560,Sweden
10560,Knowledge Base
10560,Support Desktop
10560,Internet Explorer
10560,isapi
10560,NT Server Support
10561,Netherlands (Holland)
10561,Internet Development
10561,International IE content
10561,isapi
10562,Knowledge Base
10562,Microsoft.com Search
10563,Internet Site Construction for Developers
10563,Developer Workshop
10563,Internet Explorer
10564,Products 
10564,Office Free Stuff
10564,MS Project
10564,Free Downloads
10564,regwiz
10564,Windows Family of OSs
10564,Internet Site Construction for Developers
10564,MS Office
10564,MS Office Info
10564,Knowledge Base
10564,OutLook
10565,Web Site Builder's Gallery
10565,SP Referral (ART)
10565,Internet Explorer
10565,Microsoft.com Search
10566,Internet Explorer
10567,SiteBuilder Network Membership
10567,Internet Site Construction for Developers
10567,Products 
10567,FrontPage
10568,Windows Family of OSs
10569,Windows NT Server
10569,Developer Network
10569,Executive Computing
10569,Products 
10569,NT Server Support
10570,Free Downloads
10570,Internet Security Framework
10570,Internet Explorer
10571,MS Office Development
10571,Outlook Development
10571,OutLook
10572,Products 
10572,Microsoft.com Search
10572,isapi
10572,Free Downloads
10572,Corporate Desktop Evaluation
10572,Windows95 Support
10572,Windows 95
10572,Internet Development
10572,Windows Family of OSs
10572,Internet Site Construction for Developers
10572,Developer Workshop
10572,Internet Explorer
10573,MS Excel
10573,MS Schedule+ News
10573,Products 
10573,Office Free Stuff
10573,Free Downloads
10573,MS Office Info
10573,MS Office
10573,Support Desktop
10573,Knowledge Base
10574,Knowledge Base
10574,isapi
10575,Corporate Desktop Evaluation
10575,WorldWide Offices - US Districts
10575,MS in Education
10575,Microsoft.com Search
10576,Internet Explorer
10577,Free Downloads
10578,Microsoft.com Search
10579,Web Site Builder's Gallery
10580,Products 
10580,Microsoft.com Search
10581,Internet Site Construction for Developers
10582,Web Site Builder's Gallery
10583,Microsoft.com Search
10584,Exchange
10585,Free Downloads
10585,Web Site Builder's Gallery
10585,Internet Explorer
10586,Microsoft.com Search
10587,Internet Explorer
10588,Free Downloads
10588,Windows Family of OSs
10588,MS Word
10588,MS Word News
10588,isapi
10589,Windows Family of OSs
10589,Products 
10589,NT Workstation Support
10589,Support Desktop
10589,Windows NT Workstation
10590,Support Desktop
10590,NT Server Support
10591,Microsoft.com Search
10592,sports
10592,Games
10593,Microsoft.com Search
10594,Microsoft.com Search
10595,Training
10595,Internet Site Construction for Developers
10596,MS Money Information
10596,Support Desktop
10597,Visual Basic
10597,MS Site Builder Workshop
10597,ImageComposer
10597,Internet Site Construction for Developers
10597,Products 
10597,Internet Explorer
10598,Developer Network
10598,Internet Development
10598,Sweden
10598,Developer Workshop
10598,Jakarta
10598,Visual C
10599,regwiz
10599,Executive Computing
10599,SiteBuilder Network Membership
10599,Internet Site Construction for Developers
10599,Developer Workshop
10600,Internet Explorer
10601,Free Downloads
10601,MS Schedule+ News
10602,Visual Basic
10602,Industry Marketing Information (Vertical)
10602,Products 
10602,Developer Workshop
10602,Microsoft.com Search
10603,Windows NT Server
10604,Products 
10604,Macintosh Office
10604,Internet Explorer
10605,Corporate Desktop Evaluation
10605,Free Downloads
10605,Windows Family of OSs
